2.941612180790407, 0.3478424398339917, 0.3478424398339917, 2.996813191161412, 0.37238297452103497, 0.44605743524798896
2.316302989634609, 0.40957192409272636, 0.40957192409272636, 3.065456674555588, 0.3878053196588336, 0.46688390930281765
2.146203999118388, 0.43816139563170214, 0.43816139563170214, 2.957811916013398, 0.40604220160110666, 0.4878283415794906
2.0513337642645375, 0.4625346514428903, 0.4625346514428903, 2.8548061438785326, 0.4211600500558314, 0.5045427400436071
1.9920717660875467, 0.4790884058783228, 0.4790884058783228, 2.895198235573625, 0.42810586606767903, 0.5110084922528423
1.952477249991508, 0.4918067041624847, 0.4918067041624847, 2.850223855933362, 0.433241161374627, 0.5174248685535571
1.9150065073496627, 0.5048082504169769, 0.5048082504169769, 2.8678302889211174, 0.43642603198702934, 0.5206069924156586
1.8828844780425058, 0.5174104634656091, 0.5174104634656091, 2.7723048064509204, 0.4397425768746469, 0.5252594841429932
1.8573444616495731, 0.525861468531292, 0.525861468531292, 2.8040861740617116, 0.4428945289216791, 0.5282687882186002
1.833018591321606, 0.5375860772082435, 0.5375860772082435, 2.730238521536246, 0.4467871485904533, 0.533286124354048
1.8060525425585554, 0.5476622755561185, 0.5476622755561185, 2.762199583200511, 0.4486717361228651, 0.5357193545961924
1.7820402697222808, 0.558267822571853, 0.558267822571853, 2.7181781845807294, 0.45077852392198225, 0.5377849960697593
1.760401200245491, 0.5672249592587878, 0.5672249592587878, 2.7254397659557927, 0.4493383369720338, 0.537998964463725
1.7366262876195733, 0.5766789407515418, 0.5766789407515418, 2.712741736058494, 0.44617815526354754, 0.5345699508776901
1.7091588905349298, 0.5867504956897631, 0.5867504956897631, 2.7866930092163558, 0.4432895516668787, 0.5318130207027235
1.6922072184885208, 0.5928565790206646, 0.5928565790206646, 2.704902036986331, 0.45119823556324956, 0.540004254594142
1.6726148049060279, 0.5997148946703472, 0.5997148946703472, 2.767587915356238, 0.44635920732697393, 0.5351569962372812
1.6522098168777717, 0.6071861403563968, 0.6071861403563968, 2.746127957972492, 0.4501366120100853, 0.5387039734409328
1.636814684329909, 0.6129764718496691, 0.6129764718496691, 2.751488799174203, 0.4473961419428664, 0.5362734829914861
1.6181082748850975, 0.6188503847103416, 0.6188503847103416, 2.7413811779719155, 0.44872111397190134, 0.5383720414097294
