2.5548572075887352, 0.417298557292845, 2.1000036877478876, 0.480734413073857
1.8710239718302322, 0.49638974921776263, 1.8203671307236975, 0.5135459872393715
1.7324415652943082, 0.5232983065563498, 1.7806085608931477, 0.5223352425999729
1.6557828994574004, 0.541361169031664, 1.7318619522868515, 0.526655803522416
1.6010076684142378, 0.5560714899374092, 1.6941108261905544, 0.5353216143261571
1.5601921018328984, 0.5674849901869387, 1.6823534270932075, 0.5390743300759209
1.5239898348995566, 0.5782391263024573, 1.6911135432247555, 0.5422509710661112
1.494889566512962, 0.5886728671712466, 1.7050272085533391, 0.5400536572342998
1.4704746696935156, 0.5977971665974103, 1.6922200910898624, 0.5395598788283075
1.4488056781586345, 0.6059834973280563, 1.7154794836289182, 0.5425307788727384
1.4302426980187524, 0.61338973528449, 1.721244346570432, 0.5434936467023228
1.407268553903744, 0.6224908176634926, 1.696650615610578, 0.5406873395416435
1.3904812329397527, 0.6309325359098681, 1.7158874595555318, 0.5401853314918561
1.3755836223083449, 0.6375076035870062, 1.7387901487905502, 0.5421357561275387
1.359296387254964, 0.6423506795676673, 1.7219962766230306, 0.5417325037875964
1.3428672267656898, 0.6511824442028097, 1.7542096282316797, 0.5379386398188568
1.3300707911574243, 0.6570795741120273, 1.7601458678181816, 0.5401524129107892
1.3194878835937467, 0.6632506651736518, 1.7329271918531701, 0.5439791954605957
1.3078657138261218, 0.6668075167558044, 1.7729988746343572, 0.5401194943905473
1.3011360333881723, 0.6721613677676479, 1.7899312273730361, 0.5343587464632169
